Date,Time,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20122018,08:31:28:000000,314.88,314.9,314.93,314.94,314.95,500,500,800,1,500,314.83,314.81,314.8,314.78,314.76,500,500,1,800,500
20122018,08:31:29:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.83,314.82,314.81,314.78,314.76,500,1,800,500,500
20122018,08:31:30:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.85,314.83,314.82,314.81,314.78,500,500,1,600,500
20122018,08:31:31:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.85,314.83,314.82,314.81,314.78,500,500,1,600,500
20122018,08:31:32:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:33:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:34:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:35:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:36:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:37:000000,314.9,314.93,314.95,314.98,315,100,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:38:000000,314.9,314.93,314.95,314.98,315,100,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:39:000000,314.9,314.93,314.95,314.98,315,100,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:40:000000,314.9,314.93,314.95,314.98,315,100,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:41:000000,314.9,314.93,314.95,314.98,315,100,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:42:000000,314.9,314.93,314.95,314.98,315,100,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:43:000000,314.9,314.93,314.95,314.96,314.98,500,500,800,1,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:44:000000,314.9,314.93,314.95,314.96,314.98,500,500,800,1,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:45:000000,314.9,314.93,314.95,314.96,314.98,500,500,800,1,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:46:000000,314.9,314.93,314.95,314.96,314.98,500,500,800,1,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:47:000000,314.9,314.93,314.95,314.96,314.98,500,500,800,1,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:48:000000,314.9,314.93,314.95,314.96,314.98,500,500,800,1,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:49:000000,314.9,314.93,314.95,314.96,314.98,500,500,800,1,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:50:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:51:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:52:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:53:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:54:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:55:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:56:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:57:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:58:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:31:59:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.83,314.82,314.81,314.78,314.76,500,1,800,500,500
20122018,08:32:00:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.83,314.82,314.81,314.78,314.76,500,1,800,500,500
20122018,08:32:01:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:02:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:03:000000,314.9,314.93,314.94,314.95,314.98,500,500,1,500,500,314.83,314.81,314.78,314.76,314.73,500,500,500,500,500
20122018,08:32:04:000000,314.9,314.93,314.94,314.95,314.98,500,500,1,500,500,314.83,314.81,314.78,314.76,314.73,500,500,500,500,500
20122018,08:32:05:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:06:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:07:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:08:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:09:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:10:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:11:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:12:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:13:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:14:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:15:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:16:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,600,500
20122018,08:32:17:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,600,500
20122018,08:32:18:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:19:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:20:000000,314.9,314.93,314.95,314.98,315,500,500,500,500,500,314.86,314.83,314.82,314.81,314.78,500,500,1,800,500
20122018,08:32:21:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:22:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:23:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:24:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:25:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:26:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.87,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:27:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:28:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:29:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:30:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:31:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:32:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:33:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:34:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:35:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:36:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:37:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:38:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:39:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:40:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:41:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:42:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:43:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:44:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:45:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:46:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:47:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:48:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:49:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:50:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:51:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:52:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:53:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:54:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:55:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:56:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:57:000000,314.93,314.95,314.98,315,315.03,500,500,500,500,500,314.88,314.86,314.84,314.83,314.81,500,500,1,800,500
20122018,08:32:58:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
20122018,08:32:59:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
20122018,08:33:00:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
20122018,08:33:01:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
20122018,08:33:02:000000,314.95,314.98,315,315.03,315.05,500,500,2,500,500,314.91,314.88,314.86,314.83,314.81,500,500,2,300,500
20122018,08:33:03:000000,314.95,314.98,315,315.03,315.05,500,500,2,500,500,314.91,314.88,314.86,314.83,314.81,500,500,2,300,500
20122018,08:33:04:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
20122018,08:33:05:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
20122018,08:33:06:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
20122018,08:33:07:000000,314.98,315,315.03,315.05,315.08,500,500,500,500,500,314.93,314.91,314.9,314.88,314.86,500,500,1,800,500
