Date,Time,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20122018,10:13:08:000000,30.77,30.78,30.79,30.8,30.81,56,300,57,296,24,30.76,30.75,30.74,30.73,30.72,46,600,55,325,44
20122018,10:13:09:000000,30.77,30.78,30.79,30.8,30.81,56,300,57,296,24,30.76,30.75,30.74,30.73,30.72,46,700,55,325,44
20122018,10:13:10:000000,30.77,30.78,30.79,30.8,30.81,56,300,57,296,24,30.76,30.75,30.74,30.73,30.72,46,700,55,325,44
20122018,10:13:11:000000,30.77,30.78,30.79,30.8,30.81,56,300,57,296,24,30.76,30.75,30.74,30.73,30.72,46,700,55,325,44
20122018,10:13:12:000000,30.77,30.78,30.79,30.8,30.81,56,300,57,296,24,30.76,30.75,30.74,30.73,30.72,46,700,55,325,44
20122018,10:13:13:000000,30.78,30.79,30.8,30.81,30.82,57,596,24,300,23,30.77,30.76,30.75,30.74,30.73,42,800,46,600,47
20122018,10:13:14:000000,30.78,30.79,30.8,30.81,30.82,59,596,24,300,23,30.77,30.76,30.75,30.74,30.73,44,800,46,600,47
20122018,10:13:15:000000,30.78,30.79,30.8,30.81,30.82,59,596,24,300,23,30.77,30.76,30.75,30.74,30.73,44,800,46,600,47
20122018,10:13:16:000000,30.78,30.79,30.8,30.81,30.82,59,596,24,300,23,30.77,30.76,30.75,30.74,30.73,47,300,46,600,47
20122018,10:13:17:000000,30.78,30.79,30.8,30.81,30.82,59,596,24,300,23,30.77,30.76,30.75,30.74,30.73,47,300,46,600,47
20122018,10:13:18:000000,30.78,30.79,30.8,30.81,30.82,59,596,24,300,23,30.77,30.76,30.75,30.74,30.73,47,300,46,600,47
20122018,10:13:19:000000,30.78,30.79,30.8,30.81,30.82,62,596,24,300,23,30.77,30.76,30.75,30.74,30.73,49,900,46,600,47
20122018,10:13:20:000000,30.78,30.79,30.8,30.81,30.82,62,596,24,300,23,30.77,30.76,30.75,30.74,30.73,49,900,46,600,47
20122018,10:13:21:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,37,500,61,200,39
20122018,10:13:22:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,37,500,61,200,39
20122018,10:13:23:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,32,700,61,200,39
20122018,10:13:24:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,36,800,61,200,39
20122018,10:13:25:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,36,800,61,200,39
20122018,10:13:26:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,36,500,61,200,39
20122018,10:13:27:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,36,500,61,200,39
20122018,10:13:28:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,26,400,61,200,39
20122018,10:13:29:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,26,400,61,200,39
20122018,10:13:30:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,35,100,61,200,39
20122018,10:13:31:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,30,300,61,200,39
20122018,10:13:32:000000,30.79,30.8,30.81,30.82,30.83,39,800,24,700,26,30.78,30.77,30.76,30.75,30.74,30,300,61,200,39
20122018,10:13:33:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,58,700,39,900,47
20122018,10:13:34:000000,30.78,30.79,30.8,30.81,30.82,62,96,39,800,24,30.77,30.76,30.75,30.74,30.73,58,700,39,900,47
